Project;Model;Net;Timestamp;Product;Product Name;Product Arrow;Product Flow Amount;LCI Method;Phase;Process;Material Type;Material;Quantity;Unit
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Pendimethalin [soil/agricultural];1,37348681633658E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Pentane [air/non-urban air or from high stacks];0,0220374267097296;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Pentane [air/unspecified];2,70921785311238E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Pentane [air/urban air close to ground];0,000947345071722421;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenmedipham [soil/agricultural];3,83304178744373E-17;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol [air/non-urban air or from high stacks];3,02054181103778E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol [air/unspecified];6,38161566512832E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol [air/urban air close to ground];1,50412038817205E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol [water/ocean];0,000125272687858266;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol [water/surface water];9,3789390011185E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol [water/unspecified];5,45602230346922E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol, 2,4-dichloro [air/unspecified];1,0543595929635E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol, 2,4-dichloro [air/urban air close to ground];4,5318695482167E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol, pentachloro- [air/non-urban air or from high stacks];0,000766986100832915;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol, pentachloro- [air/unspecified];1,73888107204908E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phenol, pentachloro- [air/urban air close to ground];1,98161851347352E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [air/non-urban air or from high stacks];0,0037786094897087;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [air/unspecified];0,000504731836885886;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [air/urban air close to ground];0,510166130685445;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [soil/agricultural];1,25516809860561;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [soil/industrial];5,36249770696128;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [water/ground-];0,00271106089003308;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [water/ocean];0,1477074802639;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [water/surface water];0,486065898552469;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Phosphorus [water/unspecified];0,0102367324454658;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Picloram [soil/agricultural];2,02006532486431E-12;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Pirimicarb [soil/agricultural];3,48585850879514E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Polychlorinated biphenyls [air/unspecified];0,000283525052410484;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Polychlorinated biphenyls [air/urban air close to ground];2,02453922121377E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Prochloraz [soil/agricultural];4,90278202481079E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Procymidone [soil/agricultural];1,35454115832327E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Profenofos [soil/agricultural];4,47956803703939E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Prometryn [soil/agricultural];1,2116552922269E-07;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propanal [air/non-urban air or from high stacks];2,01283203379519E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propanal [air/unspecified];2,14485348203506E-11;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propanal [air/urban air close to ground];8,39974303734137E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propanil [soil/agricultural];3,67289247577755E-08;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propiconazole [soil/agricultural];5,47545187872018E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propionic acid [air/non-urban air or from high stacks];0,00293614375073491;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propionic acid [air/unspecified];6,34376290964344E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propionic acid [air/urban air close to ground];5,99449364891323E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propylene oxide [air/urban air close to ground];3,86300965698268E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Propylene oxide [water/surface water];6,6079621292394E-06;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Quizalofop ethyl ester [soil/agricultural];2,24717287452353E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Rimsulfuron [soil/agricultural];4,8180509318551E-12;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [air/lower stratosphere + upper troposphere];2,76941750401298E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [air/non-urban air or from high stacks];84,2905554766496;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [air/unspecified];0,0250363216523873;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [air/urban air close to ground];0,35192025784927;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [soil/unspecified];0,0118512807889764;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [water/ground-];6,63116169525675;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [water/ocean];0,0306544448033358;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [water/surface water];153,03658906968;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Selenium [water/unspecified];0,00687631406233431;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Sethoxydim [soil/agricultural];1,00736085953003E-10;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver [air/non-urban air or from high stacks];0,00630651606895108;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver [air/unspecified];0,00128497610858725;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver [air/urban air close to ground];0,00377602541636672;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver [soil/agricultural];1,09063609529212E-11;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver [soil/unspecified];4,13079104939376E-05;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver, ion [water/ground-];5,50508307792274;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver, ion [water/ocean];0,280418979936597;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver, ion [water/surface water];0,866301699036224;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Silver, ion [water/unspecified];21,8225715989752;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Simazine [soil/agricultural];1,87545575196172E-09;kg 1,4-DCB-Eq
smartech2_model-v0.1.0_input-v0.3.1;0_Reference_Agri;Main Net;12.09.2018 11:48:37;VOL [A1 (P3 -> T01)] (10137128,00 m3);VOL;A1 (P3 -> T01);10137128,00 m3;ReCiPe Midpoint (H) w/o LT - marine ecotoxicity w/o LT, METPinf w/o LT;Sonstige;T4: Electricity [IL];Bad;Sodium formate [air/urban air close to ground];2,3304384134591E-08;kg 1,4-DCB-Eq
